Kõiv Karel,0:48:43,1:35:10,2:13:23,2:48:51,3:18:51,3:49:50,4:29:57.4
Ajaots Meelis,0:49:13,1:36:04,2:17:38,2:49:57,3:21:15,3:51:31,4:29:59.3
Kivimaa Kevin,0:54:11,1:41:10,2:18:48,2:50:26,3:19:59,3:49:46,4:30:02.7
Pärn Martin,0:46:42,1:35:55,2:14:46,2:47:58,3:17:26,3:47:51,4:30:04.0
Arula Astrid,0:48:45,1:37:59,2:16:03,2:50:31,3:20:48,3:50:17,4:30:05.8
Valdmaa Lauri,0:52:28,1:40:15,2:18:36,2:51:06,3:21:01,3:49:43,4:30:06.5
Heinsoo Karl Erik,0:45:44,1:35:57,2:15:41,2:48:08,3:19:00,3:49:07,4:30:09.9
Jagudina Aljona,0:48:24,1:40:25,2:19:26,2:52:47,3:22:44,3:51:21,4:30:10.9
Haldi Hans,0:53:43,1:41:32,2:19:39,2:51:10,3:20:15,3:49:19,4:30:16.7
Maderthaner Erwin,0:53:44,1:41:34,2:19:40,2:51:12,3:20:15,3:49:22,4:30:17.0
Krafft Andreas,0:48:48,1:35:16,2:13:29,2:47:34,3:17:57,3:47:45,4:30:17.2
Lille Marko,0:58:33,1:46:06,2:23:10,2:54:36,3:23:16,3:51:43,4:30:26.5
Kabel Mihkel,0:44:31,1:38:37,2:18:40,2:52:42,3:23:40,3:53:17,4:30:26.8
Puhke Peeter,0:45:12,1:34:19,2:13:37,2:47:21,3:19:03,3:49:39,4:30:27.4
Erik Risto,0:52:12,1:38:37,2:17:37,2:50:44,3:22:38,3:51:40,4:30:29.4
Kroon Kalle,0:42:47,1:32:59,2:14:26,2:52:14,3:22:51,3:51:18,4:30:30.7
Leosk Vaido,0:51:50,1:40:48,2:19:00,2:51:06,3:19:44,3:49:47,4:30:35.8
Rebane Priit,0:55:50,1:44:49,2:24:09,2:55:55,3:24:15,3:52:22,4:30:40.8
Kahk Siim,0:50:06,1:36:07,2:13:57,2:46:22,3:16:10,3:46:11,4:30:42.8
Uusneem Urmas,0:49:28,1:39:49,2:18:44,2:52:25,3:23:08,3:52:19,4:30:43.2
Aun Hardo,0:47:03,1:37:22,2:17:02,2:52:25,3:22:58,3:51:35,4:30:44.8
Leola Alvar,0:52:02,1:42:08,2:20:44,2:54:28,3:23:05,3:51:56,4:30:47.1
Antsmäe Jarmo,0:49:57,1:38:40,2:18:31,2:52:19,3:23:44,3:52:36,4:30:54.6
Kuuskmann Tõnis,0:49:50,1:38:14,2:17:06,2:50:00,3:20:00,3:51:06,4:30:55.6
Rass Jüri,0:49:07,1:37:44,2:16:06,2:49:10,3:20:28,3:50:05,4:30:56.7
Oks Hannes,0:59:24,1:49:37,2:28:09,3:00:03,3:28:50,3:50:01,4:30:56.8
Pever Lauri,0:46:57,1:35:28,2:14:37,2:48:16,3:19:09,3:49:42,4:31:02.1
Näppi Rauno,0:45:44,1:35:14,2:14:30,2:47:39,3:19:32,3:50:12,4:31:06.7
Kuriks Andero,0:56:32,1:43:35,2:20:24,2:52:33,3:22:06,3:50:53,4:31:10.6
Horn Alar,0:53:09,1:40:40,2:19:31,2:52:49,3:22:12,3:51:27,4:31:15.0
Tarrend Ain,0:54:20,1:43:04,2:21:40,2:54:23,3:22:41,3:51:16,4:31:16.6
Jõgi Joonas,0:54:45,1:40:10,2:17:31,2:50:14,3:20:39,3:51:01,4:31:16.9
Konrad Ruudi,0:51:24,1:39:45,2:20:19,2:54:56,3:24:06,3:52:53,4:31:17.6
Meier Ergo,0:59:45,1:48:47,2:27:18,2:58:10,3:26:10,3:53:44,4:31:25.8
Brathen Bjarne Andreas,1:01:30,1:49:21,2:26:52,2:57:49,3:27:09,3:54:07,4:31:33.1
Nellis Taimo,0:45:27,1:33:35,2:12:21,2:45:59,3:16:44,3:48:45,4:31:34.1
Toome Relika,0:44:49,1:34:52,2:15:10,2:51:08,3:24:17,3:53:51,4:31:35.2
Vernik Uku,1:01:40,1:50:36,2:27:41,2:59:03,3:27:36,3:53:43,4:31:40.0
Sommer Kalvi,1:00:11,1:47:23,2:23:16,2:56:21,3:24:17,3:53:47,4:31:42.3
Gaudet Jeremy,0:57:11,1:44:32,2:23:21,2:55:53,3:25:53,3:53:33,4:31:42.5
Roasto Indrek,0:51:54,1:37:49,2:15:05,2:51:42,3:22:59,3:52:26,4:31:48.7
Andersons Armands,0:49:17,1:38:06,2:18:41,2:52:01,3:22:55,3:53:22,4:31:55.0
Huik Taivo,0:52:35,1:37:56,2:15:18,2:48:00,3:18:47,3:49:55,4:31:55.2
Skaroupka Michal,0:55:57,1:43:58,2:21:50,2:54:15,3:23:42,3:52:33,4:31:58.6
Liivrand Eero,0:48:56,1:35:38,2:12:27,2:44:21,3:13:27,3:43:52,4:31:59.2
Kõrts Margus,0:57:19,1:44:48,2:21:54,2:55:16,3:26:08,3:53:42,4:32:00.4
Kõiv Viktor,0:46:42,1:35:13,2:15:09,2:49:49,3:21:40,3:51:39,4:32:00.8
Nigulas Harles,0:54:01,1:40:41,2:18:56,2:52:59,3:22:29,3:52:30,4:32:10.7
Ling Inno,0:49:38,1:36:04,2:14:50,2:50:16,3:20:04,3:50:30,4:32:10.8
Kõiv Rauno,1:00:46,1:47:58,2:25:31,2:56:36,3:24:37,3:53:30,4:32:13.7
Hallimäe Rain,0:47:29,1:35:33,2:14:22,2:47:48,3:18:39,3:49:30,4:32:14.0
Kleinson Meelis,0:46:42,1:35:00,2:13:47,2:47:47,3:18:12,3:50:19,4:32:14.4
Suursu Maarika,0:42:45,1:28:37,2:14:50,2:48:16,3:18:40,3:52:13,4:32:17.4
Suursu Mart,0:41:33,1:28:36,2:14:49,2:48:07,3:19:33,3:52:13,4:32:17.4
Altosaar Rain,0:51:04,1:38:27,2:16:23,2:49:42,3:18:57,3:50:04,4:32:20.8
Alles Peeter,0:54:34,1:43:15,2:20:56,2:52:20,3:21:38,3:51:23,4:32:22.3
Fridolin Ivo,0:46:14,1:35:17,2:16:03,2:50:06,3:21:38,3:51:51,4:32:24.6
Leppänen Eero,0:48:26,1:35:41,2:13:36,2:46:01,3:20:21,3:50:37,4:32:34.8
Babkin Anatoli,0:51:52,1:39:58,2:16:52,2:47:54,3:19:32,3:50:57,4:32:35.5
Paloots Mihkel,0:56:10,1:44:11,2:21:12,2:52:45,3:22:38,3:51:53,4:32:37.6
Arjakse Jüri,0:50:11,1:38:03,2:17:53,2:51:02,3:22:18,3:52:43,4:32:37.8
Viirmann Marje,0:54:20,1:43:55,2:21:44,2:53:48,3:23:39,3:52:50,4:32:42.3
Lilleste Andres,0:55:02,1:44:10,2:24:15,2:57:54,3:26:18,3:54:20,4:32:45.4
Kutman Peeter,0:51:15,1:42:07,2:23:25,2:57:36,3:27:46,3:55:59,4:32:54.5
Lükk Villu,0:52:44,1:41:11,2:20:11,2:52:40,3:22:52,3:53:20,4:32:59.6
Metsaots Tõnis,0:48:57,1:38:56,2:16:55,2:51:20,3:21:06,3:51:13,4:33:03.0
Terep Tarmo,0:47:34,1:36:30,2:15:56,2:50:30,3:23:08,3:53:19,4:33:04.8
Volodin Andrey,0:54:12,1:45:27,2:24:29,2:57:23,3:27:11,3:54:44,4:33:08.5
Penna Pertti,1:01:17,1:48:36,2:26:26,2:57:01,3:25:22,3:54:22,4:33:21.0
Karp Veiko,0:49:23,1:37:54,2:17:50,2:51:22,3:21:59,3:52:25,4:33:26.7
Välkmann Peeter,0:45:57,1:33:20,2:11:45,2:49:05,3:20:32,3:52:21,4:33:28.1
Kõvatomas Ilmar,0:43:36,1:31:15,2:11:05,2:43:53,3:25:11,3:54:21,4:33:31.5
Veidebaum Sten,0:51:58,1:40:31,2:18:58,2:52:18,3:22:42,3:54:06,4:33:36.9
Rootalu Andrus,0:43:31,1:33:02,2:17:53,2:52:14,3:23:42,3:53:18,4:33:41.8
Tracz Maciej,0:51:08,1:42:36,2:20:26,2:54:54,3:24:59,3:54:18,4:33:43.7
Laaneots Tiit,0:44:20,1:35:31,2:16:40,2:53:18,3:24:05,3:53:09,4:33:45.2
Hannila Matti,0:55:14,1:46:28,2:24:58,2:57:31,3:26:35,3:55:36,4:33:48.6
Lepik Margus,0:49:46,1:39:33,2:19:43,2:53:41,3:23:40,3:54:38,4:33:49.7
Jõgi Allan,0:51:56,1:40:29,2:20:13,2:52:46,3:22:54,3:53:12,4:33:53.3
Kukk Janis,0:52:56,1:40:45,2:23:00,2:54:12,3:23:47,3:54:32,4:34:01.6
Teder Feeliks,0:58:32,1:46:02,2:23:37,2:55:51,3:26:32,3:55:31,4:34:06.3
Nikolajev Raul,0:47:10,1:36:53,2:15:17,2:48:19,3:19:15,3:50:56,4:34:13.0
Mella Martin,0:49:09,1:39:59,2:16:50,2:48:47,3:19:41,3:51:17,4:34:19.8
Varik Veiko,0:49:00,1:37:11,2:16:47,2:50:53,3:20:23,3:51:10,4:34:22.2
Robinson Max,0:56:09,1:45:46,2:24:35,2:57:18,3:26:47,3:56:36,4:34:29.8
Kaasik Andras,0:49:35,1:37:38,2:17:19,2:52:30,3:23:25,3:54:40,4:34:35.0
Puu Luise,0:47:26,1:38:23,2:19:20,2:52:39,3:22:26,3:52:59,4:34:35.1
Matson Raido,0:52:23,1:42:20,2:21:00,2:54:13,3:24:19,3:54:01,4:34:37.3
Nurme Viljar,0:59:45,1:47:04,2:25:47,2:57:48,3:26:25,3:55:12,4:34:42.5
Tupchienko Yuliya,0:49:52,1:43:52,2:22:30,2:55:47,3:26:24,3:56:07,4:34:45.6
Rahumägi Alari,0:50:06,1:38:47,2:18:31,2:51:49,3:22:53,3:53:33,4:34:49.5
Liitmäe Raido,0:50:53,1:38:55,2:17:58,2:51:38,3:22:53,3:54:14,4:34:52.9
Malts Egert,0:55:05,1:45:07,2:23:27,2:57:29,3:25:15,3:55:27,4:34:55.9
Kütt Margus,0:47:43,1:36:15,2:15:18,2:50:19,3:21:16,3:52:58,4:35:09.5
Kübar Rene,0:56:21,1:44:45,2:24:13,2:57:13,3:27:09,3:56:45,4:35:12.2
Tamm Margus,0:59:02,1:49:26,2:28:24,3:00:27,3:29:32,3:57:07,4:35:14.7
Männi Rein,0:50:57,1:39:48,2:20:06,2:53:59,3:25:20,3:55:29,4:35:15.6
Limberg Kadri,0:46:15,1:36:21,2:16:41,2:51:36,3:24:09,3:54:16,4:35:18.8
Kumm Helin,0:52:20,1:41:37,2:21:56,2:55:23,3:24:49,3:54:50,4:35:19.4
Vilt Priit,0:54:53,1:42:49,2:20:56,2:53:26,3:23:04,3:54:12,4:35:27.6
Merelaht Joosep,0:50:15,1:38:51,2:17:55,2:51:48,3:22:41,3:54:07,4:35:28.8
Kaasik Ülo,0:43:55,1:37:10,2:21:41,2:58:02,3:30:22,3:58:41,4:35:33.5
Lilo Erki,0:55:15,1:40:36,2:17:33,3:00:39,3:29:39,3:57:25,4:35:42.8
Torfason Gunnar,0:55:53,1:45:32,2:24:31,2:58:04,3:29:08,3:57:51,4:35:47.3
Uri Rainer,0:49:54,1:38:31,2:18:24,2:53:13,3:24:08,3:54:19,4:35:48.7
Goos Raul,0:50:57,1:39:11,2:18:42,2:51:23,3:22:12,3:53:39,4:35:55.0
Ojamäe Vello,0:46:56,1:34:40,2:14:32,2:50:21,3:22:04,3:53:40,4:35:57.8
Soeson Toomas,0:46:49,1:38:10,2:17:09,2:51:05,3:22:05,3:53:29,4:35:57.9
Pallo Ruth,0:47:15,1:36:49,2:16:10,2:51:51,3:23:34,3:54:19,4:35:58.4
Albre Ats,0:59:08,1:49:42,2:27:42,2:59:51,3:28:22,3:54:21,4:36:03.5
Muug Jaak,0:50:05,1:40:05,2:20:34,2:53:31,3:24:05,3:54:38,4:36:04.8
Ilves Elin,0:46:56,1:35:43,2:15:20,2:48:49,3:20:11,3:52:07,4:36:06.1
Hütt Kristo,0:52:21,1:40:18,2:19:31,2:53:24,3:24:11,3:54:33,4:36:08.2
Hassaine Eneli,1:01:31,1:50:10,2:28:04,2:59:56,3:28:46,3:57:18,4:36:08.5
Must Margus,0:47:25,1:36:18,2:17:19,2:52:36,3:22:48,3:53:35,4:36:12.1
Luts Heiki,0:54:03,1:44:06,2:23:32,2:56:19,3:26:55,3:55:45,4:36:17.8
Epners Kristaps,0:48:57,1:35:26,2:12:51,2:46:52,3:26:35,3:58:46,4:36:21.1
Kägu Vallo,0:50:13,1:43:45,2:28:30,3:02:09,3:31:38,4:00:04,4:36:21.3
Raidma Madis,0:50:33,1:40:05,2:18:35,2:50:53,3:19:30,3:51:49,4:36:26.8
Kink Jana,0:46:08,1:33:58,2:13:08,2:46:35,3:17:54,3:51:13,4:36:27.2
varjatud,0:41:46,1:30:31,2:11:28,2:47:04,3:20:53,3:52:33,4:36:29.7
Maier Merike,0:49:16,1:41:11,2:18:10,2:50:48,3:23:40,3:53:37,4:36:31.9
Adli Marek,0:49:03,1:40:06,2:19:28,2:53:26,3:24:13,3:54:10,4:36:34.1
Piir Taivo,0:49:19,1:37:56,2:17:51,2:51:30,3:22:50,3:54:14,4:36:36.0
De Nardin Anna,0:55:40,1:43:44,2:22:39,2:54:34,3:24:02,3:55:35,4:36:47.8
Jakobson Marten,0:48:25,1:38:06,2:17:49,2:52:18,3:24:38,3:55:35,4:36:53.2
Lepp Marko,0:43:47,1:32:02,2:19:00,2:53:38,3:24:59,3:56:47,4:36:55.4
Prindulis Janis,0:53:52,1:41:54,2:21:10,2:56:46,3:26:05,3:56:31,4:36:58.6
Eglite Inguna,0:51:02,1:40:31,2:20:07,2:54:14,3:25:32,3:54:54,4:37:02.8
Pure Nils,0:59:06,1:47:44,2:26:07,2:58:05,3:27:19,3:54:59,4:37:04.7
Piigli Jürgen,0:53:29,1:45:06,2:26:03,2:59:44,3:29:26,3:57:40,4:37:05.5
Altroff Harri,0:49:01,1:44:54,2:23:10,2:56:15,3:26:59,3:57:29,4:37:07.5
Konist Hannes,0:45:48,1:35:23,2:16:40,2:52:19,3:22:35,3:55:31,4:37:13.3
Maalt Marko,0:47:17,1:36:55,2:15:58,2:54:13,3:26:05,3:57:17,4:37:13.7
Mäe Mati,0:51:16,1:48:26,2:26:32,2:58:03,3:27:14,3:56:39,4:37:17.5
Urm Jaak,0:52:09,1:45:46,2:27:23,3:02:45,3:32:39,4:00:03,4:37:23.2
Egorov Vyacheslav,0:45:27,1:34:16,2:14:33,2:49:11,3:20:28,3:52:56,4:37:23.4
Jääger Heiki,0:46:53,1:35:19,2:16:04,2:53:10,3:24:35,3:54:57,4:37:24.1
Madrazo German,0:43:23,1:32:45,2:13:30,2:47:33,3:19:32,3:51:29,4:37:26.7
Ottender Andres,0:56:48,1:44:57,2:24:21,2:57:21,3:27:04,3:56:50,4:37:26.7
Roo Rivo,0:50:59,1:37:06,2:14:55,2:48:24,3:19:49,3:53:38,4:37:30.2
Säde Liisa,0:57:45,1:47:56,2:26:37,3:00:21,3:30:25,4:00:22,4:37:40.4
Kuusik Tiina,0:49:39,1:38:10,2:17:42,2:51:01,3:22:01,3:54:01,4:37:46.6
Allik Marko,0:47:23,1:37:04,2:16:42,2:51:08,3:22:18,3:53:52,4:37:50.3
Raudla Allar,0:45:54,1:39:00,2:19:06,2:53:34,3:25:21,3:56:19,4:37:50.9
Kivila Rita,0:50:24,1:38:45,2:18:59,2:52:10,3:22:11,3:54:18,4:37:59.2
Järv Tõnu,0:47:08,1:34:50,2:15:05,2:49:48,3:22:15,3:55:22,4:37:59.9
Kreegi Raigo,0:54:48,1:42:22,2:22:35,3:01:19,3:32:23,4:02:35,4:38:02.8
Nuga Ahti,0:52:41,1:42:54,2:20:41,2:52:23,3:26:37,3:58:17,4:38:08.2
Palumets Harri,0:53:20,1:43:26,2:23:04,2:56:40,3:27:24,3:57:20,4:38:09.8
Grzeszczak Joanna,0:54:51,1:44:40,2:24:13,2:57:41,3:28:57,3:58:27,4:38:12.3
Pihlak Sander,0:51:30,1:43:05,2:23:03,2:56:04,3:27:33,3:57:34,4:38:16.7
Virkebau Urmas,0:58:29,1:49:18,2:28:28,3:00:02,3:29:05,3:57:45,4:38:17.2
Litvinov Liis,1:00:26,1:50:07,2:27:17,2:59:11,3:28:04,3:57:42,4:38:18.0
Lepik Hillar,0:45:04,1:41:27,2:21:48,2:56:12,3:26:26,3:57:39,4:38:22.9
Jokinen Mikko,0:48:30,1:38:52,2:24:32,2:57:49,3:28:35,3:57:55,4:38:29.9
Siilaberg Indrek,0:50:36,1:39:42,2:20:09,2:53:39,3:24:32,3:55:10,4:38:32.5
Ondryas Radek,0:47:18,1:33:54,2:15:17,2:52:12,3:26:03,3:54:59,4:38:42.8
Tõnisson Tambet,0:45:11,1:33:25,2:12:56,2:48:29,3:20:36,3:53:20,4:38:43.7
Luht Erik,0:55:57,1:44:23,2:19:59,2:51:48,3:23:04,3:54:29,4:38:44.7
Rahula Marko,0:57:57,1:46:49,2:25:02,2:57:38,3:30:22,3:59:51,4:38:46.7
Hazard Andre,0:50:03,1:40:06,2:20:41,2:56:06,3:27:00,3:57:51,4:38:49.0
Fekete Frantisek,0:51:26,1:38:54,2:17:47,2:51:36,3:22:39,3:54:23,4:38:53.1
Leesment Jüri,0:53:40,1:42:07,2:20:38,2:55:37,3:27:55,3:58:04,4:38:54.8
Treier Andrus,0:49:31,1:41:00,2:21:57,2:57:11,3:27:42,3:58:09,4:39:01.7
Pohlak Raini,0:52:09,1:41:31,2:19:52,2:53:02,3:24:36,3:58:12,4:39:07.3
Kõiv Gabriel,0:51:59,1:41:44,2:21:13,2:55:23,3:25:42,3:57:20,4:39:08.5
Adosson Ivo,0:48:14,1:38:38,2:19:14,2:53:34,3:25:53,3:56:56,4:39:10.5
Kirt Madis,0:55:24,1:45:07,2:25:49,2:59:32,3:29:36,3:59:49,4:39:13.5
Raudkepp Einar,0:55:10,1:45:51,2:25:51,2:59:52,3:32:04,4:01:05,4:39:13.9
Kopli Jaanika,0:54:28,1:42:25,2:21:34,2:55:12,3:31:54,4:01:58,4:39:13.9
Parve Marko,0:46:19,1:35:15,2:23:22,2:57:01,3:26:22,3:57:10,4:39:15.0
Eomois Peep,0:50:22,1:40:15,2:20:40,2:55:54,3:27:11,3:57:58,4:39:15.9
Pärsim Rasmus,0:59:39,1:48:24,2:28:42,3:00:48,3:30:23,3:59:45,4:39:23.2
Piilberg Urmas,0:52:10,1:39:56,2:19:17,2:54:00,3:26:08,3:58:00,4:39:23.8
Kaju Johannes,0:49:33,1:38:57,2:18:15,2:51:43,3:23:17,3:55:17,4:39:24.0
Czekirda Radoslaw,0:53:51,1:44:42,2:24:38,2:58:46,3:29:30,4:00:42,4:39:25.1
Järveots Tõnu,0:48:11,1:37:38,2:19:53,2:55:31,3:27:05,3:57:17,4:39:25.2
Bez Luciano,0:54:01,1:44:34,2:24:01,2:57:18,3:27:46,3:58:01,4:39:25.2
Pärtelpoeg Ingmar,1:01:02,1:50:55,2:27:47,3:00:04,3:31:06,4:00:34,4:39:27.3
Pikkof Jaanis,0:59:19,1:49:30,2:49:25,3:01:23,3:31:29,4:31:40,4:39:27.3
Mägi Madis,0:49:21,1:38:35,2:18:32,2:52:24,3:25:36,3:58:10,4:39:30.3
Tiitinen Vesa,0:54:13,1:44:37,2:22:34,2:55:50,3:26:18,3:57:10,4:39:30.3
Kärner Rait,0:56:06,1:45:23,2:24:33,2:57:46,3:27:45,3:59:14,4:39:30.4
Piir Elar,0:54:50,1:47:00,2:27:38,3:01:05,3:30:58,4:00:24,4:39:34.7
Koplus Kaupo,0:47:07,1:36:29,2:17:01,2:51:28,3:26:14,3:57:53,4:39:35.0
Salura Ants,0:52:20,1:41:27,2:20:39,2:55:52,3:26:13,3:57:35,4:39:35.3
Uri Raiko,0:50:52,1:40:52,2:22:51,2:57:41,3:29:55,3:59:43,4:39:39.7
Virkus Katrel,0:57:15,1:47:16,2:26:05,2:58:58,3:28:41,3:59:00,4:39:41.9
Pihelgas Peeter,0:46:36,1:36:21,2:18:34,2:54:22,3:26:54,3:57:58,4:39:42.9
Ott Marje,0:49:40,1:40:28,2:21:08,2:54:33,3:25:28,3:57:17,4:39:50.6
Madissoon Ülo,0:44:37,1:35:40,2:15:59,2:55:45,3:26:59,3:57:51,4:40:03.9
Kalviste Tarmo,0:47:31,1:34:33,2:14:17,2:53:36,3:24:12,3:55:28,4:40:04.8
Õruste Arno,0:45:35,1:34:03,2:13:06,2:47:40,3:27:26,3:59:26,4:40:08.7
Laimets Erki,0:53:34,1:42:40,2:21:58,2:55:02,3:26:53,3:57:54,4:40:09.7
Liira Martin,0:46:42,1:34:37,2:16:58,2:52:57,3:28:57,3:59:44,4:40:18.0
Moks Armin,0:48:21,1:34:53,2:12:57,2:46:32,3:21:36,3:54:47,4:40:21.3
Toming Karina,0:48:47,1:34:28,2:13:29,2:47:42,3:28:54,3:59:33,4:40:21.9
Raus Kristian,0:54:17,1:45:44,2:27:25,3:01:47,3:31:56,4:01:01,4:40:26.7
Vister Kätlin,0:51:31,1:40:50,2:21:40,2:55:36,3:27:55,4:00:56,4:40:29.9
Sepp Aare,0:46:12,1:36:50,2:18:45,2:55:31,3:28:05,3:59:41,4:40:31.4
Ahu Ülo,0:52:08,1:42:40,2:22:09,2:55:29,3:26:08,3:58:31,4:40:32.7
Lebedeva Oksana,0:57:27,1:47:52,2:27:41,3:01:03,3:31:42,4:00:46,4:40:33.2
Lehismets Raul,0:57:36,1:46:30,2:24:57,3:00:06,3:29:57,4:01:22,4:40:36.3
Kivi Ilkka,0:54:25,1:45:59,2:26:54,3:01:00,3:31:03,4:00:42,4:40:40.1
Beissenayev Duman,1:29:39,2:10:23,2:43:00,3:11:09,3:38:29,4:04:41,4:40:41.3
Vares Made,0:47:59,1:38:47,2:19:06,2:54:40,3:26:19,3:57:56,4:40:42.9
Paloots Maiu,0:51:03,1:41:04,2:21:33,2:55:16,3:25:57,3:57:35,4:40:43.8
Vibo Raul,0:49:18,1:40:57,2:20:14,2:54:39,3:25:50,3:57:14,4:40:47.5
Ilp Taavi,0:51:11,1:38:40,2:17:31,2:51:50,3:24:04,3:56:28,4:40:47.8
Kõrgvee Urmas,0:48:22,1:41:10,2:22:44,2:57:30,3:30:16,3:59:22,4:40:48.0
Saag Härmo,0:52:10,1:43:30,2:24:14,2:58:52,3:30:34,4:01:27,4:40:48.6
Wickholm Björn-Erik,0:48:19,1:37:27,2:17:43,2:51:29,3:23:06,3:55:54,4:40:51.8
Reinik Toomas,0:54:40,1:45:57,2:26:39,3:00:21,3:29:59,4:00:56,4:40:57.6
Mägi Siim,0:58:29,1:48:28,2:27:40,3:00:47,3:31:58,4:00:45,4:41:01.5
Marksa Anvar,0:50:23,1:36:12,2:13:58,2:47:45,3:29:33,3:58:41,4:41:02.1
Miller Guido,0:47:31,1:34:48,2:14:30,2:49:56,3:26:03,3:57:40,4:41:05.9
Taro Külli,0:51:21,1:42:07,2:24:16,2:58:05,3:28:11,3:58:44,4:41:06.3
Arst Alar,0:43:29,1:32:37,2:12:26,2:47:55,3:22:16,3:56:06,4:41:15.5
Rätsep Meelis,0:48:42,1:37:49,2:17:39,2:52:24,3:24:02,3:56:11,4:41:22.8
Lindenberg Ingrid,0:52:02,1:41:46,2:20:59,2:54:32,3:25:48,3:58:08,4:41:27.2
Zvirbulis Ivars,0:50:50,1:41:04,2:20:50,2:55:09,3:27:28,3:58:29,4:41:34.0
Olvet Jaan,0:52:50,1:41:03,2:20:11,2:55:46,3:27:19,4:00:53,4:41:39.8
Kadyrov Danis,0:47:16,1:39:29,2:22:00,2:59:03,3:31:39,4:01:11,4:41:45.1
Liiv Kalev,0:44:18,1:41:05,2:20:08,2:56:06,3:28:16,3:59:07,4:42:01.2
Fesak Igor,0:46:59,1:37:28,2:18:51,2:57:01,3:28:37,4:00:48,4:42:05.0
Jansen Rain,0:52:29,1:42:05,2:23:07,2:59:07,3:30:05,4:01:49,4:42:05.0
Sikanov Vladislav,0:49:57,1:41:26,2:21:17,3:00:23,3:31:51,4:01:22,4:42:13.5
Sundström Jan,0:57:17,1:45:44,2:24:31,2:57:45,3:27:14,3:58:29,4:42:16.1
Leok Olav,0:46:20,1:34:58,2:12:25,2:55:02,3:27:43,4:01:09,4:42:17.9
Torfason Omar,0:58:55,1:50:42,2:30:42,3:02:05,3:32:30,4:01:53,4:42:26.2
Mehik Jaan,0:49:14,1:40:10,2:20:37,2:55:46,3:27:45,3:59:38,4:42:27.3
Marvet Thor Kaspar,1:03:28,1:52:48,2:32:55,3:06:26,3:34:50,4:03:39,4:42:27.9
Azarov Tõnis,0:56:32,1:46:40,2:26:06,2:59:30,3:30:35,4:00:39,4:42:28.0
Pestretcov Andrew,0:47:47,1:44:30,2:22:31,2:55:53,3:27:44,3:58:33,4:42:30.7
Tolli Rivo,0:50:56,1:40:17,2:21:54,2:58:15,3:30:51,4:02:48,4:42:40.5
Kallip Silvar,0:52:17,1:42:56,2:23:08,2:57:32,3:27:40,4:00:05,4:42:41.4
Khalyapin Alexander,1:01:35,1:49:10,2:25:43,2:59:51,3:29:48,4:03:33,4:42:43.7
Haaviste Raido,0:52:26,1:43:33,2:24:15,2:59:33,3:30:50,4:01:56,4:42:44.7
Ehasalu Erkki,0:54:24,1:42:31,2:22:55,2:57:14,3:29:06,4:00:57,4:42:44.7
Vahelaan Tiit,0:59:44,1:49:57,2:31:13,3:03:17,3:32:39,4:01:48,4:42:47.1
Olev Tanel,0:55:18,1:47:24,2:28:54,3:04:41,3:36:14,4:04:41,4:42:47.1
Kahu Vahur,0:46:21,1:36:16,2:16:56,2:52:14,3:25:56,4:00:26,4:42:48.5
Kakko Mairolt,0:49:55,1:46:17,2:28:03,3:01:35,3:31:38,4:02:07,4:42:52.2
Peetsalu Martti,0:55:01,1:44:24,2:25:19,2:59:28,3:30:30,4:01:28,4:42:59.1
Tamm Peeter,0:51:56,1:41:28,2:21:51,2:56:12,3:27:27,3:59:30,4:43:03.5
Baum Oleg,0:54:01,1:47:35,2:28:33,3:04:29,3:35:37,4:04:16,4:43:05.1
Lemendik Roland,0:49:09,1:39:35,2:20:41,2:55:38,3:27:08,3:58:39,4:43:06.1
Neubauerova Blanka,0:59:20,1:50:30,2:30:03,3:03:31,3:32:59,4:02:25,4:43:06.4
Andresson Kaur,0:57:15,1:47:58,2:29:25,3:04:00,3:35:04,4:04:33,4:43:08.0
Praks Renee,0:50:17,1:40:03,2:19:47,2:55:12,3:28:51,4:00:15,4:43:08.1
Ciuprinskas Martynas,0:54:32,1:44:20,2:24:11,2:57:53,3:29:01,4:00:45,4:43:08.3
Saal Karl-Ernst,1:02:33,1:54:18,2:34:56,3:08:06,3:36:00,4:04:00,4:43:09.2
Rava Anni,0:54:16,1:44:14,2:24:34,2:58:43,3:30:33,4:01:05,4:43:16.6
Rikka Aivo,0:46:28,1:35:17,2:15:30,2:51:48,3:25:53,3:58:13,4:43:17.6
Bieksa Zilvinas,0:45:18,1:33:35,2:19:35,2:52:52,3:30:21,4:01:35,4:43:22.0
Norkin Pavel,0:50:07,1:42:23,2:22:30,2:57:07,3:28:41,4:00:28,4:43:25.5
Urm Kristjan,0:47:10,1:36:10,2:17:34,2:54:52,3:26:51,4:00:10,4:43:32.7
Allandi Alvar,0:54:42,1:44:41,2:25:04,2:59:08,3:30:06,4:00:14,4:43:37.2
Sarv Mihkel,0:59:36,1:51:43,2:30:41,3:03:42,3:34:49,4:04:11,4:43:40.7
Raudkepp Emily,0:53:51,1:46:04,2:26:56,3:01:47,3:32:52,4:03:16,4:43:43.4
Paju Teet,0:57:26,1:46:28,2:26:33,3:00:46,3:33:37,4:02:44,4:43:46.0
Ehasoo Alo,0:49:13,1:43:01,2:28:33,3:01:12,3:32:42,4:03:26,4:44:02.5
Merila Jaanis,0:46:16,1:34:45,2:14:31,2:49:06,3:21:50,3:56:43,4:44:07.6
